pl_name,hostname,pl_letter,gaia_id,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,st_spectype
TRAPPIST-1 b,TRAPPIST-1,b,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,,,,,
TRAPPIST-1 c,TRAPPIST-1,c,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,2.42193700,0.00001800,-0.00001800,0,
TRAPPIST-1 c,TRAPPIST-1,c,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,2.42179346,0.00000023,-0.00000023,0,
TRAPPIST-1 c,TRAPPIST-1,c,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,2.42182330,0.00000170,-0.00000170,0,
TRAPPIST-1 c,TRAPPIST-1,c,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,,,,,
TRAPPIST-1 c,TRAPPIST-1,c,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,,,,,
TRAPPIST-1 c,TRAPPIST-1,c,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,2.42184800,0.00002800,-0.00002800,0,
TRAPPIST-1 d,TRAPPIST-1,d,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,4.04978035,0.00000266,-0.00000266,0,
TRAPPIST-1 d,TRAPPIST-1,d,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,4.04921900,0.00002600,-0.00002600,0,
TRAPPIST-1 d,TRAPPIST-1,d,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,4.04961000,0.00006300,-0.00006300,0,
TRAPPIST-1 d,TRAPPIST-1,d,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,,,,,
TRAPPIST-1 e,TRAPPIST-1,e,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,6.09961500,0.00001100,-0.00001100,0,
TRAPPIST-1 e,TRAPPIST-1,e,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,6.09705000,0.00096000,-0.00093000,0,
TRAPPIST-1 e,TRAPPIST-1,e,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,6.10101300,0.00003500,-0.00003500,0,
TRAPPIST-1 e,TRAPPIST-1,e,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,6.09956479,0.00000178,-0.00000178,0,
TRAPPIST-1 e,TRAPPIST-1,e,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,,,,,
TRAPPIST-1 f,TRAPPIST-1,f,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,9.20669000,0.00001500,-0.00001500,0,
TRAPPIST-1 f,TRAPPIST-1,f,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,,,,,
TRAPPIST-1 f,TRAPPIST-1,f,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,9.20659399,0.00000212,-0.00000212,0,
TRAPPIST-1 f,TRAPPIST-1,f,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,9.20754000,0.00003200,-0.00003200,0,
TRAPPIST-1 f,TRAPPIST-1,f,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,9.21290000,0.00100000,-0.00100000,0,
TRAPPIST-1 g,TRAPPIST-1,g,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,12.35244600,0.00005400,-0.00005400,0,
TRAPPIST-1 g,TRAPPIST-1,g,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,12.35294000,0.00012000,-0.00012000,0,
TRAPPIST-1 g,TRAPPIST-1,g,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,12.35355570,0.00000341,-0.00000341,0,
TRAPPIST-1 g,TRAPPIST-1,g,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,,,,,
TRAPPIST-1 h,TRAPPIST-1,h,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,18.76727450,0.00001876,-0.00001876,0,
TRAPPIST-1 h,TRAPPIST-1,h,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,,,,,
TRAPPIST-1 h,TRAPPIST-1,h,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,20.00000000,15.00000000,-6.00000000,0,
TRAPPIST-1 h,TRAPPIST-1,h,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,18.76700000,0.00400000,-0.00300000,0,
TRAPPIST-1 h,TRAPPIST-1,h,Gaia DR2 2635476908753563008,1,7,0,Transit,2017,Multiple Observatories,18.77286600,0.00021400,-0.00021400,0,
TYC 0434-04538-1 b,TYC 0434-04538-1,b,Gaia DR2 4468259369457276672,1,1,0,Radial Velocity,2021,Multiple Observatories,193.20000000,0.40000000,-0.40000000,0,
TYC 1422-614-1 b,TYC 1422-614-1,b,Gaia DR2 625078240201245568,1,2,0,Radial Velocity,2014,Multiple Observatories,198.40000000,0.42000000,-0.42000000,0,
TYC 1422-614-1 c,TYC 1422-614-1,c,Gaia DR2 625078240201245568,1,2,0,Radial Velocity,2014,Multiple Observatories,559.30000000,1.20000000,-1.20000000,0,
TYC 2187-512-1 b,TYC 2187-512-1,b,Gaia DR2 1791995119082190848,1,1,0,Radial Velocity,2022,Calar Alto Observatory,691.90000000,8.77000000,-8.61000000,0,M1.0 V
TYC 3318-01333-1 b,TYC 3318-01333-1,b,Gaia DR2 439327810962983424,1,1,0,Radial Velocity,2018,Multiple Observatories,562.00000000,4.10000000,-4.00000000,0,
TYC 3667-1280-1 b,TYC 3667-1280-1,b,Gaia DR2 424427538624760576,1,1,0,Radial Velocity,2016,McDonald Observatory,26.46800000,0.00500000,-0.00500000,0,
TYC 4282-00605-1 b,TYC 4282-00605-1,b,Gaia DR2 2207199228316679808,1,1,0,Radial Velocity,2017,Roque de los Muchachos Observatory,101.54000000,0.05000000,-0.05000000,0,
TYC 8998-760-1 b,TYC 8998-760-1,b,Gaia DR2 5864061893213196032,1,2,0,Imaging,2020,Paranal Observatory,,,,,K3 IV
TYC 8998-760-1 b,TYC 8998-760-1,b,Gaia DR2 5864061893213196032,1,2,0,Imaging,2020,Paranal Observatory,,,,,
TYC 8998-760-1 c,TYC 8998-760-1,c,Gaia DR2 5864061893213196032,1,2,0,Imaging,2020,Paranal Observatory,,,,,
TYC 8998-760-1 c,TYC 8998-760-1,c,Gaia DR2 5864061893213196032,1,2,0,Imaging,2020,Paranal Observatory,,,,,
Teegarden's Star b,Teegarden's Star,b,Gaia DR2 35227046884571776,1,2,0,Radial Velocity,2019,Calar Alto Observatory,4.91000000,0.00140000,-0.00140000,0,M7.0 V
Teegarden's Star c,Teegarden's Star,c,Gaia DR2 35227046884571776,1,2,0,Radial Velocity,2019,Calar Alto Observatory,11.40900000,0.00900000,-0.00900000,0,M7.0 V
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03006973,0.00000018,-0.00000018,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03007220,0.00000020,-0.00000020,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03007280,0.00000060,-0.00000060,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03007000,0.00000800,-0.00000800,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03007370,,,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03006500,,,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03007370,0.00000130,-0.00000130,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03006500,0.00000800,-0.00000800,0,K0 V
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03007146,0.00000048,-0.00000048,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03006973,0.00000018,-0.00000018,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03007008,0.00000010,-0.00000010,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03006977,0.00000014,-0.00000014,0,
TrES-1 b,TrES-1,b,Gaia DR2 2098964849867337856,2,1,0,Transit,2004,TrES,3.03007280,0.00000060,-0.00000060,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061339,0.00000002,-0.00000002,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47063000,0.00001000,-0.00001000,0,G0 V
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061317,0.00000009,-0.00000009,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061010,0.00000180,-0.00000180,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47063000,0.00001000,-0.00001000,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061323,0.00000007,-0.00000007,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061338,0.00000001,-0.00000001,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,,,,,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47062100,0.00001700,-0.00001700,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061350,0.00000006,-0.00000006,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061338,0.00000003,-0.00000003,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061339,0.00000002,-0.00000002,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061142,0.00000058,-0.00000058,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061320,0.00000002,-0.00000002,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47063000,,,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061339,0.00000002,-0.00000002,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,,,,,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061892,0.00000018,-0.00000012,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061437,0.00000009,-0.00000009,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061338,0.00000003,-0.00000003,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061010,0.00000180,-0.00000180,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061337,0.00000002,-0.00000002,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061340,0.00000015,-0.00000015,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061337,0.00000002,-0.00000002,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061320,0.00000010,-0.00000010,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061317,0.00000009,-0.00000009,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061339,0.00000002,-0.00000002,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,,,,,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47063000,0.00001000,-0.00001000,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061373,0.00000009,-0.00000009,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47062100,0.00001700,-0.00001700,0,
TrES-2 b,TrES-2,b,Gaia DR2 2131314401800665344,2,1,0,Transit,2006,TrES,2.47061344,0.00000750,-0.00000750,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618700,0.00000072,-0.00000072,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618648,0.00000007,-0.00000007,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618802,0.00000033,-0.00000033,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30619000,,,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618608,0.00000038,-0.00000038,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618627,0.00000021,-0.00000021,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618640,0.00000050,-0.00000050,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618580,0.00000030,-0.00000030,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30619000,0.00001000,-0.00001000,0,G4 V
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618581,,,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618639,0.00000003,-0.00000003,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618619,0.00000015,-0.00000015,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618600,,,0,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,,,,,
TrES-3 b,TrES-3,b,Gaia DR2 4609131509318715136,1,1,0,Transit,2007,TrES,1.30618628,0.00000002,-0.00000002,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55392771,0.00000047,-0.00000047,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55394500,,,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55395000,0.00007500,-0.00007500,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55394500,0.00007500,-0.00007500,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55394500,,,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,,,,,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55392921,0.00000027,-0.00000027,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55392460,0.00000140,-0.00000140,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55392660,0.00000080,-0.00000080,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55392834,0.00000209,-0.00000209,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55394500,0.00007500,-0.00007500,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55392771,0.00000047,-0.00000047,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55392680,0.00000320,-0.00000320,0,
TrES-4 b,TrES-4,b,Gaia DR2 4609062308806929152,2,1,0,Transit,2007,TrES,3.55394500,,,0,
TrES-5 b,TrES-5,b,Gaia DR2 2188601779406152448,1,1,0,Transit,2011,TrES,1.48224718,0.00000009,-0.00000009,0,
TrES-5 b,TrES-5,b,Gaia DR2 2188601779406152448,1,1,0,Transit,2011,TrES,1.48224640,0.00000015,-0.00000015,0,
TrES-5 b,TrES-5,b,Gaia DR2 2188601779406152448,1,1,0,Transit,2011,TrES,1.48224460,0.00000070,-0.00000070,0,
TrES-5 b,TrES-5,b,Gaia DR2 2188601779406152448,1,1,0,Transit,2011,TrES,1.48224510,0.00000110,-0.00000110,0,
TrES-5 b,TrES-5,b,Gaia DR2 2188601779406152448,1,1,0,Transit,2011,TrES,1.48224686,0.00000614,-0.00000614,0,
TrES-5 b,TrES-5,b,Gaia DR2 2188601779406152448,1,1,0,Transit,2011,TrES,1.48224754,0.00000017,-0.00000017,0,
TrES-5 b,TrES-5,b,Gaia DR2 2188601779406152448,1,1,0,Transit,2011,TrES,1.48224460,0.00000070,-0.00000070,0,
UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,b,,1,1,0,Microlensing,2018,Mauna Kea Observatory,,,,,
USco CTIO 108 b,USco CTIO 108,b,Gaia DR2 6249068843209158784,1,1,0,Imaging,2008,Teide Observatory,,,,,M7
USco1556 b,USco1556 A,b,Gaia DR2 6235663460003427200,1,1,0,Imaging,2019,Multiple Observatories,,,,,M3.0 V
USco1621 b,USco1621 A,b,Gaia DR2 6048608906890968960,1,1,0,Imaging,2019,Multiple Observatories,,,,,M2.5 V
UZ For b,UZ For,b,Gaia DR2 5084805635638179584,2,2,0,Eclipse Timing Variations,2011,Multiple Observatories,5840.00000000,1095.00000000,-1095.00000000,0,
UZ For c,UZ For,c,Gaia DR2 5084805635638179584,2,2,0,Eclipse Timing Variations,2011,Multiple Observatories,1916.25000000,91.25000000,-91.25000000,0,
V0391 Peg b,V0391 Peg,b,Gaia DR2 1891930796082743680,1,1,0,Pulsation Timing Variations,2007,Multiple Observatories,1170.00000000,44.00000000,-44.00000000,0,
V1298 Tau b,V1298 Tau,b,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,24.13990000,0.00150000,-0.00150000,0,K1
V1298 Tau b,V1298 Tau,b,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,24.13960000,0.00180000,-0.00180000,0,
V1298 Tau b,V1298 Tau,b,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,24.13861000,0.00102000,-0.00090000,0,K0
V1298 Tau b,V1298 Tau,b,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,24.14134100,0.00002300,-0.00002300,0,
V1298 Tau b,V1298 Tau,b,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,24.13150000,0.00330000,-0.00340000,0,
V1298 Tau c,V1298 Tau,c,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,8.24380000,0.00240000,-0.00200000,0,
V1298 Tau c,V1298 Tau,c,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,8.24958000,0.00072000,-0.00072000,0,
V1298 Tau c,V1298 Tau,c,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,8.24892000,0.00083000,-0.00083000,0,K1
V1298 Tau d,V1298 Tau,d,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,12.40580000,0.00180000,-0.00180000,0,K1
V1298 Tau d,V1298 Tau,d,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,12.40320000,0.00150000,-0.00150000,0,
V1298 Tau d,V1298 Tau,d,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,12.39600000,0.00190000,-0.00200000,0,
V1298 Tau e,V1298 Tau,e,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,40.20000000,1.00000000,-1.00000000,0,K1
V1298 Tau e,V1298 Tau,e,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,44.16990000,,,0,
V1298 Tau e,V1298 Tau,e,Gaia DR2 51886335968692480,2,4,0,Transit,2019,K2,60.00000000,60.00000000,-18.00000000,0,
V830 Tau b,V830 Tau,b,Gaia DR2 147831571737487488,1,1,0,Radial Velocity,2016,Multiple Observatories,4.92700000,0.00800000,-0.00800000,0,
V830 Tau b,V830 Tau,b,Gaia DR2 147831571737487488,1,1,0,Radial Velocity,2016,Multiple Observatories,4.93000000,0.05000000,-0.05000000,0,
VHS J125601.92-125723.9 b,VHS J125601.92-125723.9,b,Gaia DR2 3526198184723289472,2,1,0,Imaging,2015,Paranal Observatory,,,,,
VHS J125601.92-125723.9 b,VHS J125601.92-125723.9,b,Gaia DR2 3526198184723289472,2,1,0,Imaging,2015,Paranal Observatory,5800000.00000000,3000000.00000000,-4000000.00000000,0,
VHS J125601.92-125723.9 b,VHS J125601.92-125723.9,b,Gaia DR2 3526198184723289472,2,1,0,Imaging,2015,Paranal Observatory,5800000.00000000,3000000.00000000,-4000000.00000000,0,
VHS J125601.92-125723.9 b,VHS J125601.92-125723.9,b,Gaia DR2 3526198184723289472,2,1,0,Imaging,2015,Paranal Observatory,,,,,M7.5
VHS J125601.92-125723.9 b,VHS J125601.92-125723.9,b,Gaia DR2 3526198184723289472,2,1,0,Imaging,2015,Paranal Observatory,,,,,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,,,,,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51994640,0.00000080,-0.00000080,0,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51994529,0.00000056,-0.00000056,0,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51996100,,,0,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51994490,0.00000130,-0.00000130,0,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51991456,0.00006523,-0.00006523,0,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51994540,0.00000050,-0.00000050,0,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51994480,0.00000050,-0.00000050,0,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51995000,0.00001000,-0.00001000,0,F7 V
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51994713,0.00000026,-0.00000026,0,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51994639,0.00000039,-0.00000039,0,
WASP-1 b,WASP-1,b,Gaia DR2 2862548428079638912,2,1,0,Transit,2007,SuperWASP,2.51996100,0.00001800,-0.00001800,0,
WASP-10 b,WASP-10,b,Gaia DR2 1909762228985058944,1,1,0,Transit,2008,SuperWASP,3.09272826,0.00000010,-0.00000010,0,
WASP-10 b,WASP-10,b,Gaia DR2 1909762228985058944,1,1,0,Transit,2008,SuperWASP,3.09272888,0.00000066,-0.00000066,0,
WASP-10 b,WASP-10,b,Gaia DR2 1909762228985058944,1,1,0,Transit,2008,SuperWASP,3.10000000,,,0,K5 V
WASP-10 b,WASP-10,b,Gaia DR2 1909762228985058944,1,1,0,Transit,2008,SuperWASP,3.09272932,0.00000032,-0.00000032,0,
WASP-10 b,WASP-10,b,Gaia DR2 1909762228985058944,1,1,0,Transit,2008,SuperWASP,3.09276360,0.00000940,-0.00002100,0,
WASP-10 b,WASP-10,b,Gaia DR2 1909762228985058944,1,1,0,Transit,2008,SuperWASP,3.09276160,0.00001120,-0.00001120,0,
WASP-10 b,WASP-10,b,Gaia DR2 1909762228985058944,1,1,0,Transit,2008,SuperWASP,3.09276160,0.00000100,-0.00000100,0,
WASP-10 b,WASP-10,b,Gaia DR2 1909762228985058944,1,1,0,Transit,2008,SuperWASP,3.09272950,0.00000030,-0.00000030,0,
WASP-10 b,WASP-10,b,Gaia DR2 1909762228985058944,1,1,0,Transit,2008,SuperWASP,3.09275954,0.00004212,-0.00004212,0,
WASP-10 b,WASP-10,b,Gaia DR2 1909762228985058944,1,1,0,Transit,2008,SuperWASP,,,,,
WASP-100 b,WASP-100,b,Gaia DR2 4675352109658261376,2,1,0,Transit,2014,SuperWASP,2.84937500,0.00000800,-0.00000800,0,
WASP-100 b,WASP-100,b,Gaia DR2 4675352109658261376,2,1,0,Transit,2014,SuperWASP,2.84938300,0.00000210,-0.00000210,0,F2
WASP-100 b,WASP-100,b,Gaia DR2 4675352109658261376,2,1,0,Transit,2014,SuperWASP,2.84938000,0.00000800,-0.00000800,0,
WASP-100 b,WASP-100,b,Gaia DR2 4675352109658261376,2,1,0,Transit,2014,SuperWASP,2.84938190,0.00000130,-0.00000130,0,
WASP-100 b,WASP-100,b,Gaia DR2 4675352109658261376,2,1,0,Transit,2014,SuperWASP,2.84937500,0.00000800,-0.00000800,0,F2
WASP-100 b,WASP-100,b,Gaia DR2 4675352109658261376,2,1,0,Transit,2014,SuperWASP,2.84937500,0.00000800,-0.00000800,0,
WASP-100 b,WASP-100,b,Gaia DR2 4675352109658261376,2,1,0,Transit,2014,SuperWASP,2.84938220,0.00000080,-0.00000080,0,
WASP-100 b,WASP-100,b,Gaia DR2 4675352109658261376,2,1,0,Transit,2014,SuperWASP,2.84938206,0.00000034,-0.00000034,0,
WASP-101 b,WASP-101,b,Gaia DR2 2924661867160818304,1,1,0,Transit,2014,SuperWASP,3.58572200,0.00000400,-0.00000400,0,
WASP-101 b,WASP-101,b,Gaia DR2 2924661867160818304,1,1,0,Transit,2014,SuperWASP,3.58572000,0.00000400,-0.00000400,0,
WASP-101 b,WASP-101,b,Gaia DR2 2924661867160818304,1,1,0,Transit,2014,SuperWASP,3.58570761,0.00000098,-0.00000098,0,
WASP-101 b,WASP-101,b,Gaia DR2 2924661867160818304,1,1,0,Transit,2014,SuperWASP,3.58570740,0.00000100,-0.00000100,0,
WASP-101 b,WASP-101,b,Gaia DR2 2924661867160818304,1,1,0,Transit,2014,SuperWASP,3.58570705,0.00000039,-0.00000039,0,
WASP-101 b,WASP-101,b,Gaia DR2 2924661867160818304,1,1,0,Transit,2014,SuperWASP,3.58572200,0.00000400,-0.00000400,0,F6
WASP-101 b,WASP-101,b,Gaia DR2 2924661867160818304,1,1,0,Transit,2014,SuperWASP,3.58570720,0.00000120,-0.00000120,0,F6
